source_id,layer,layer_name,type,title,org,url,geography,use,reliability,date,note
"BVL-181","2","Báo chí/corpus địa phương","Bài báo corpus","22 đội thi “Làm bánh dân gian” tại Lễ hội Lăng ông Trà Ôn","Báo Vĩnh Long","https://baovinhlong.com.vn/van-hoa-giai-tri/202502/22-doi-thi-lam-banh-dan-gian-tai-le-hoi-lang-ong-tra-on-10f34b2/","Vĩnh Long","Bằng chứng corpus 2025; match=destination_event; confidence=medium","4","2025-02-01","Sáng ngày 1/2 (nhằm mùng 4 Tết Nguyên đán Ất Tỵ 2025), tại Lễ hội Lăng ông Trà Ôn – kỷ niệm 205 năm ngày mất của Tiền quân Thống chế Điều bát Nguyễn Văn Tồn (khóm Giồng Thanh Bạch, thị trấn Trà Ôn, huyện Trà Ôn), diễn ra hội thi “Làm bánh dân gian” huyện Trà Ôn năm 2025."
"BVL-182","2","Báo chí/corpus địa phương","Bài báo corpus","Đặc sắc lễ hội Lăng ông Tiền quân Thống chế Điều bát","Báo Vĩnh Long","https://baovinhlong.com.vn/multimedia/202502/dac-sac-le-hoi-lang-ong-tien-quan-thong-che-dieu-bat-1dc30aa/","Vĩnh Long","Bằng chứng corpus 2025; match=destination_event; confidence=medium","4","2025-02-01","Trong 2 ngày mùng 3 và 4 Tết, người dân thập phương nô nức về dự lễ hội Lăng Ông Tiền quân Thống chế Điều bát Nguyễn Văn Tồn (khóm Giồng Thanh Bạch, thị trấn Trà Ôn, huyện Trà Ôn)."
"BVL-183","2","Báo chí/corpus địa phương","Bài báo corpus","Du Xuân vui lễ hội Lăng ông","Báo Vĩnh Long","https://baovinhlong.com.vn/video/202502/du-xuan-vui-le-hoi-lang-ong-bc94638/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-02-01","Hàng năm vào mùng 3, mùng 4 tháng Giêng âm lịch, du khách xa gần nô nức về dự lễ giỗ Tiền quân Thống chế Điều bát Nguyễn Văn Tồn (tại khóm Giồng Thanh Bạch, thị trấn Trà Ôn, huyện Trà Ôn). Tết Nguyên đán Ất Tỵ 2025 là lễ kỷ niệm 205 năm ngày mất của Tiền quân Thống chế Điều bát Nguyễn Văn Tồn (1820-2025)."
"BVL-184","2","Báo chí/corpus địa phương","Bài báo corpus","Long Hồ: Điểm nhấn riêng từ du lịch đặc thù địa phương","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202501/long-ho-diem-nhan-rieng-tu-du-lich-dac-thudia-phuong-b7038f9/","Vĩnh Long; Trà Vinh","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-01-31","Việc khai thác tài nguyên du lịch từ thế mạnh, tài nguyên địa phương thời gian qua đã giúp hoạt động du lịch của huyện Long Hồ ngày càng phát triển, trở thành trung tâm du lịch của tỉnh, chất lượng các dịch vụ du lịch ngày càng được nâng cao, phát triển theo hướng chuyên nghiệp."
"BVL-185","2","Báo chí/corpus địa phương","Bài báo corpus","Phát triển kinh tế xanh gắn với bảo tồn, phát huy giá trị văn hóa","Báo Vĩnh Long","https://baovinhlong.com.vn/kinh-te/202501/phat-trien-kinh-te-xanhgan-voi-bao-ton-phat-huygia-tri-van-hoa-33e22bc/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-01-31","Tại sự kiện công bố Quy hoạch tỉnh Vĩnh Long thời kỳ 2021-2030, tầm nhìn đến năm 2050, vào tháng 3/2024, Thủ tướng Chính phủ Phạm Minh Chính đã lưu ý tỉnh cần lựa chọn, tập trung phát triển các ngành kinh tế đúng với tiềm năng, lợi thế của tỉnh, như phát triển nông nghiệp công nghệ cao; du lịch lịch sử, văn hóa, du lịch sinh thái, sông nước, miệt vườn."
"BVL-186","2","Báo chí/corpus địa phương","Bài báo corpus","Chào mừng đoàn du khách quốc tế đầu tiên đến Vĩnh Long đầu Xuân Ất Tỵ 2025","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202501/chao-mung-doan-du-khach-quoc-te-dau-tien-den-vinh-long-dau-xuan-at-ty-2025-30c1adf/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-01-29","Sáng ngày 29/01 (Mùng 1 Tết), tại Bến cảng hành khách Vĩnh Long, Sở Văn hóa -TT-DL tổ chức “Lễ đón đoàn khách du lịch quốc tế đầu tiên đến Vĩnh Long đầu Xuân Ất Tỵ năm 2025”."
"BVL-187","2","Báo chí/corpus địa phương","Bài báo corpus","Du xuân đầu năm mới","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202501/du-xuan-dau-nam-moi-0ba1bf7/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-01-29","Ngày mùng 1 Tết Ất Tỵ năm 2025, tại TP Vĩnh Long, nhiều tuyến đường phố được trang hoàng rực rỡ sắc màu Xuân. Nhiều khu check-in được trang trí tỉ mỉ, thu hút lượng lớn người dân về du xuân và chụp ảnh."
"BVL-188","2","Báo chí/corpus địa phương","Bài báo corpus","Xúm xính áo quần đi chụp ảnh Tết tại là “Con đường gốm và dài nhất Việt Nam”","Báo Vĩnh Long","https://baovinhlong.com.vn/multimedia/202501/xum-xinh-ao-quan-di-chup-anh-tet-tai-la-con-duong-gom-va-dai-nhat-viet-nam-a9a1fea/","Vĩnh Long","Bằng chứng corpus 2025; match=destination_event; confidence=medium","4","2025-01-28","Tại TP Vĩnh Long, không khí xuân đang tràn ngập khắp mọi nơi. Các con đường cờ hoa rực rỡ, nhiều hàng quán, nhà người dân cũng chủ động trang trí để chào đón xuân. Trong đó, điểm nhấn mang đậm không khí Tết chính là “Con đường gốm và dài nhất Việt Nam” với cảnh trí độc đáo phủ đầy muôn sắc màu thu hút rất đông người dân đến tham quan, thưởng lãm và chụp ảnh chào mừng năm mới."
"BVL-189","2","Báo chí/corpus địa phương","Bài báo corpus","Xuân về rộn ràng tại các điểm kinh doanh dịch vụ du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/video/202501/xuan-ve-ron-rang-tai-cac-diem-kinh-doanh-dich-vu-du-lich-c861ca4/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-01-27","Chuẩn bị đón khách du lịch du xuân dịp Tết Nguyên đán các cơ sở kinh doanh dịch vụ du lịch trên địa bàn tỉnh Vĩnh Long đã hoàn tất việc chuẩn bị cơ sở vật chất, nhân lực cùng các sản phẩm hấp dẫn. Trong đó chú trọng phát huy các thế mạnh đặc trưng sông nước miệt vườn, đa dạng các sản phẩm, đặc biệt tăng trải nghiệm để thu hút du khách."
"BVL-190","2","Báo chí/corpus địa phương","Bài báo corpus","Kỳ 3: Về làng mai vàng “bạc tỷ” Phước Định","Báo Vĩnh Long","https://baovinhlong.com.vn/nhip-song-dong-bang/202501/mien-tay-vao-mua-hoa-dep-nhat-ky3ve-lang-mai-vang-bac-ty-phuoc-dinh-dc25e73/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-01-22","Cùng với các làng hoa kiểng khác của miền Tây, Làng mai vàng Phước Định (xã Bình Hòa Phước, huyện Long Hồ, Vĩnh Long) ghi danh vào “bản đồ” những làng hoa kiểng nổi tiếng nhờ nét độc đáo riêng có. Đến đây, du khách không chỉ ngắm tận mắt, sờ tận tay những cây mai “bạc tỷ”, mà con nghe câu chuyện làng nghề mai vàng truyền thống ngót nghét trăm năm tuổi."
"BVL-191","2","Báo chí/corpus địa phương","Bài báo corpus","Xây dựng và phát triển sản phẩm du lịch đặc thù","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202501/xay-dung-va-phat-triensan-pham-du-lich-dac-thu-c140778/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-01-14","Vĩnh Long tiếp tục phát huy thế mạnh các sản phẩm hiện có, các sản phẩm thế mạnh truyền thống; bên cạnh định hướng, xây dựng những tour tuyến mới, những tiềm năng trở thành những sản phẩm thực chất đưa vào thị trường khai thác trong tương lai."
"BVL-192","2","Báo chí/corpus địa phương","Bài báo corpus","Kỳ cuối: Xây dựng dòng sản phẩm di sản văn hóa, làng nghề","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202501/to-chuc-lai-khong-gian-phat-trien-du-lich-ky-cuoixay-dung-dong-san-pham-di-san-van-hoa-lang-nghe-b206409/","Vĩnh Long","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-01-08","Nhìn lại sau 2 năm cơ cấu ngành du lịch (DL) tỉnh Vĩnh Long đã đạt được những thành quả nhất định. Trong đó, những định hướng và những bước khởi đầu quan trọng cho những dự án phát huy giá trị di sản văn hóa tạo nên những dòng sản phẩm thế mạnh đặc thù của địa phương."
"BVL-193","2","Báo chí/corpus địa phương","Bài báo corpus","Trình ban hành 23 danh mục dịch vụ sự nghiệp công sử dụng ngân sách nhà nước lĩnh vực văn hóa, gia đình và du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/thoi-su/202501/ban-hanh-23-danh-muc-dich-vu-su-nghiep-cong-su-dung-ngan-sach-nha-nuoc-linh-vuc-van-hoa-gia-dinh-va-du-lich-aa862cd/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-01-08","UBND tỉnh trình HĐND tỉnh ban hành nghị quyết về “Ban hành danh mục dịch vụ sự nghiệp công sử dụng ngân sách nhà nước trong lĩnh vực văn hóa, gia đình, thể dục, thể thao và du lịch trên địa bàn tỉnh Vĩnh Long”."
"BVL-194","2","Báo chí/corpus địa phương","Bài báo corpus","Tổ chức lại không gian phát triển du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202501/to-chuc-lai-khong-gian-phat-trien-du-lich-939670e/","Vĩnh Long","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-01-07","Ngày 16/8/2022, UBND tỉnh Vĩnh Long đã ban hành Quyết định số 1657/QĐ-UBND phê duyệt Đề án cơ cấu lại ngành du lịch (DL) tỉnh Vĩnh Long đáp ứng yêu cầu phát triển thành ngành kinh tế quan trọng đến năm 2025. Theo đó, một trong những nhiệm vụ quan trọng là tổ chức lại không gian phát triển DL Vĩnh Long, dựa trên những nét tương đồng của từng cụm, nhằm phát huy hết thế mạnh của những sản phẩm DL đặc thù."
"SIX-001","1","Nguồn chính thống","Cổng tỉnh","Cổng thông tin Vĩnh Long - Điểm du lịch","UBND tỉnh Vĩnh Long","https://vinhlong.gov.vn/du-khach/%C4%91iem-du-lich","Vĩnh Long; Bến Tre","Xác minh Cù lao An Bình, Văn Thánh Miếu, các điểm du lịch và một số điểm Bến Tre sau sắp xếp","5","",""
"SIX-002","1","Nguồn chính thống","Cổng tỉnh","Cổng thông tin Vĩnh Long - Lễ hội truyền thống","UBND tỉnh Vĩnh Long","https://vinhlong.gov.vn/du-khach/le-hoi-truyen-thong","Vĩnh Long","Cơ sở nghi lễ Kỳ Yên, miếu Ông/Bà/Cô Hồn, logic lễ hội làng Nam Bộ","5","",""
"SIX-003","1","Nguồn chính thống","Cổng tỉnh","Cổng thông tin Vĩnh Long - Di tích lịch sử","UBND tỉnh Vĩnh Long","https://vinhlong.gov.vn/du-khach/di-tich-lich-su","Vĩnh Long; Bến Tre","Đối chiếu di tích, đình, Văn Thánh Miếu, Bia Trương Vĩnh Ký/Cái Mơn","5","",""
"SIX-004","1","Nguồn chính thống","PDF địa phương","Lăng Ông Tiền quân Thống chế Điều bát Nguyễn Văn Tồn","UBND tỉnh Vĩnh Long","https://vinhlong.gov.vn/LinkClick.aspx?fileticket=6imoU-cmqnY%3D&mid=10814&portalid=0&tabid=63","Vĩnh Long","Hồ sơ văn hóa Lăng Ông Trà Ôn, lễ hội đầu năm, giao thoa Việt-Hoa-Khmer","5","",""
"SIX-005","1","Nguồn chính thống","PDF địa phương","Bảo tàng Dừa sáp Trà Vinh","UBND tỉnh Vĩnh Long","https://vinhlong.gov.vn/LinkClick.aspx?fileticket=xVhEJJDndl0%3D&mid=10814&portalid=0&tabid=63","Trà Vinh","Hồ sơ dừa sáp Cầu Kè/Tam Ngãi, câu chuyện sản vật và bảo tàng","5","",""
"SIX-006","1","Nguồn chính thống","Cục Du lịch","Cục Du lịch Quốc gia - Ao Bà Om","Cục Du lịch Quốc gia Việt Nam","https://vietnamtourism.gov.vn/post/60328","Trà Vinh","Đối chiếu cụm Ao Bà Om, Chùa Âng, Bảo tàng Khmer","5","",""
"SIX-007","1","Nguồn chính thống","Cục Du lịch","Cục Du lịch Quốc gia - Biển Ba Động","Cục Du lịch Quốc gia Việt Nam","https://vietnamtourism.gov.vn/post/38054","Trà Vinh","Đối chiếu tài nguyên biển Ba Động","5","",""
"SIX-008","1","Nguồn chính thống","Cục Du lịch","Cục Du lịch Quốc gia - Ok Om Bok","Cục Du lịch Quốc gia Việt Nam","https://vietnamtourism.gov.vn/post/15419","Trà Vinh","Đối chiếu lễ hội cúng Trăng/Ok Om Bok","5","",""
"SIX-009","1","Nguồn chính thống","Cục Du lịch","Cục Du lịch Quốc gia - Cồn Phụng","Cục Du lịch Quốc gia Việt Nam","https://vietnamtourism.vn/index.php/tourism/items/1655","Bến Tre","Đối chiếu vị trí, diện tích, trải nghiệm Cồn Phụng/Đạo Dừa","5","",""
"SIX-010","1","Nguồn chính thống","Cục Du lịch","Cục Du lịch Quốc gia - Cồn Phụng, vùng đất xứ Dừa","Cục Du lịch Quốc gia Việt Nam","https://vietnamtourism.gov.vn/post/36604","Bến Tre","Đối chiếu hình ảnh truyền thông xứ Dừa/Cồn Phụng","5","",""
"SIX-011","1","Nguồn chính thống","Cục Du lịch","Cục Du lịch Quốc gia - Chợ Lách phát triển du lịch","Cục Du lịch Quốc gia Việt Nam","https://vietnamtourism.gov.vn/post/45347","Bến Tre","Đối chiếu làng hoa, cây giống, Chợ Lách","5","",""
"SIX-012","1","Nguồn chính thống","Cục Di sản","Nghệ thuật Rô-băm của người Khmer ở Sóc Trăng/Trà Vinh","Cục Di sản văn hóa","https://dsvh.gov.vn/nghe-thuat-ro-bam-cua-nguoi-khmer-o-soc-trang-3123","Trà Vinh; Nam Bộ","Bổ sung lớp diễn xướng Khmer và nguồn gốc Rô-băm","5","",""
"SIX-013","2","Báo chí","Corpus địa phương","194 bài Báo Vĩnh Long 2025-2026","Báo Vĩnh Long","C:/Code/vinhlong360/baovinhlong_du_lich_urls_2025_2026.csv","Vĩnh Long; Trà Vinh; Bến Tre","Corpus nền: xu hướng, sự kiện, sản phẩm, số liệu, địa phương hóa","4","",""
"SIX-014","2","Báo chí","TTXVN/VietnamPlus","Mang Thít - từ làng nghề trăm năm tới điểm đến du lịch độc đáo","VietnamPlus/TTXVN","https://www.vietnamplus.vn/mang-thit-tu-lang-nghe-tram-nam-toi-diem-den-du-lich-doc-dao-post1100389.vnp","Vĩnh Long","Bổ sung góc nhìn báo chí trung ương về Mang Thít","4","",""
"SIX-015","2","Báo chí","TTXVN/VietnamPlus","Khám phá “Vương quốc đỏ” với những sản phẩm gốm độc đáo","VietnamPlus/TTXVN","https://www.vietnamplus.vn/vinh-long-kham-pha-vuong-quoc-do-voi-nhung-san-pham-gom-doc-dao-post874194.vnp","Vĩnh Long","Bổ sung dữ kiện hình ảnh và mô tả vương quốc lò gốm","4","",""
"SIX-016","2","Báo chí","VOV","Lò gạch Mang Thít hồi sinh thành điểm du lịch hấp dẫn","VOV","https://vov.vn/du-lich/lo-gach-mang-thit-vuong-quoc-gach-gom-hoi-sinh-thanh-diem-du-lich-hap-dan-post1228814.vov","Vĩnh Long","Bổ sung quy hoạch/diện tích và thông điệp hồi sinh di sản","4","",""
"SIX-017","2","Báo chí","TTXVN/VietnamPlus","Đặc sắc đêm lễ hội Ok Om Bok của đồng bào Khmer","VietnamPlus/TTXVN","https://www.vietnamplus.vn/tra-vinh-dac-sac-dem-le-hoi-ok-om-bok-cua-dong-bao-khmer-post993712.vnp","Trà Vinh","Bổ sung cách lễ hội được tổ chức cùng tuần lễ văn hóa-du lịch","4","",""
"SIX-018","2","Báo chí","TTXVN/VietnamPlus","Trà Vinh, Sóc Trăng tổ chức nhiều hoạt động dịp Ok Om Bok","VietnamPlus/TTXVN","https://www.vietnamplus.vn/tra-vinh-soc-trang-to-chuc-nhieu-hoat-dong-hap-dan-dip-le-hoi-ok-om-bok-post908976.vnp","Trà Vinh","Bổ sung quy mô liên vùng và vai trò quảng bá văn hóa Khmer","4","",""
"SIX-019","2","Báo chí","TTXVN/VietnamPlus","Một số địa điểm du lịch nên check-in khi đến Trà Vinh","VietnamPlus/TTXVN","https://www.vietnamplus.vn/mot-so-dia-diem-du-lich-ban-nen-check-in-khi-den-tra-vinh-post869643.vnp","Trà Vinh","Bổ sung danh mục Ao Bà Om, Chùa Âng, Bảo tàng Khmer và lễ hội","4","",""
"SIX-020","2","Báo chí","TTXVN/VietnamPlus","Du lịch Bến Tre: nhiều tín hiệu tích cực","VietnamPlus/TTXVN","https://www.vietnamplus.vn/du-lich-ben-tre-nhieu-tin-hieu-tich-cuc-trong-nua-dau-nam-2024-post964743.vnp","Bến Tre","Bổ sung trải nghiệm famtrip, kẹo dừa, dệt chiếu, Chợ Lách","4","",""
"SIX-021","2","Báo chí","TTXVN/VietnamPlus","Bến Tre thu hút du khách đến vùng đất bốn mùa sung túc","VietnamPlus/TTXVN","https://www.vietnamplus.vn/ben-tre-thu-hut-du-khach-den-voi-vung-dat-4-mua-sung-tuc-dat-lanh-chim-dau-post965002.vnp","Bến Tre","Bổ sung Làng Văn hóa Du lịch Chợ Lách, diện tích, nghề hoa kiểng","4","",""
"SIX-022","2","Báo chí","NLĐ","Ao Bà Om - điểm đến kỳ thú ở miền Tây","Người Lao Động","https://nld.com.vn/clip-can-canh-ao-ba-om-diem-den-du-lich-ky-thu-o-mien-tay-196250119172953911.htm","Trà Vinh","Bổ sung truyền thuyết Ao Bà Om và giá trị quần thể","3","",""
"SIX-023","2","Báo chí","NLĐ","Chiêm ngưỡng vẻ đẹp gạch, gốm đỏ Vĩnh Long","Người Lao Động","https://nld.com.vn/clip-chiem-nguong-ve-dep-cua-gach-gom-do-vinh-long-196241116151420565.htm","Vĩnh Long","Bổ sung tư liệu video/báo chí về Festival gạch gốm đỏ","3","",""
"SIX-024","3","Học thuật - văn hóa","Tạp chí khoa học","Lễ hội Ok Om Bok của người Khmer Trà Vinh trong phát triển du lịch","Tạp chí Công Thương / CTU","https://ojs.tapchicongthuong.vn/vi/ojs-post/le-hoi-ok-om-bok-cua-nguoi-khmer--tinh-tra-vinh--trong-phat-trien-du-lich-72737.htm","Trà Vinh","Nền học thuật cho khai thác lễ hội Ok Om Bok","4","",""
"SIX-025","3","Học thuật - văn hóa","Tạp chí khoa học","Du lịch và bảo tồn di sản văn hóa Khmer Nam Bộ tại Trà Vinh","Tạp chí Công Thương","https://tapchicongthuong.vn/du-lich-va-cong-tac-bao-ton-di-san-van-hoa-khmer-nam-bo-tai-tra-vinh-bai-hoc-kinh-nghiem-tu-cac-quoc-gia-76425.htm","Trà Vinh","Khung bảo tồn và combo sản phẩm văn hóa Khmer","4","",""
"SIX-026","3","Học thuật - văn hóa","Tạp chí khoa học","Giải pháp phát triển du lịch trải nghiệm tại Cù lao An Bình","Tạp chí Công Thương","https://tapchicongthuong.vn/giai-phap-phat-trien-du-lich-trai-nghiem-tai-cu-lao-an-binh--tinh-vinh-long-89488.htm","Vĩnh Long","Nền học thuật cho du lịch trải nghiệm An Bình","4","",""
"SIX-027","3","Học thuật - văn hóa","Tạp chí khoa học","Các nhân tố ảnh hưởng đến du lịch sinh thái tại Cù lao An Bình","Tạp chí Khoa học ĐH Sư phạm TP.HCM","https://journal.hcmue.edu.vn/index.php/hcmuejos/article/view/3250","Vĩnh Long","Cơ sở phân tích yếu tố phát triển sinh thái An Bình","4","",""
"SIX-028","3","Học thuật - văn hóa","Bài khoa học","Làng nghề gạch, gốm Mang Thít: từ di sản văn hóa đến sản phẩm du lịch đặc thù","Journal of Science and Technology / ResearchGate record","https://www.researchgate.net/publication/395950672_Lang_nghe_gach_gom_Mang_Thit_tu_Di_san_Van_hoa_den_San_pham_Du_lich_dac_thu","Vĩnh Long","Khung bảo tồn-cộng đồng-sáng tạo sản phẩm cho Mang Thít","3","",""
"SIX-029","3","Học thuật - văn hóa","Tạp chí","Xây dựng sản phẩm du lịch Vĩnh Long với Đề án Di sản đương đại Mang Thít","Tạp chí Công Thương","https://tapchicongthuong.vn/xay-dung-san-pham-du-lich-tinh-vinh-long-voi-de-an-di-san-duong-dai-huyen-mang-thit-126977.htm","Vĩnh Long","Khung sản phẩm di sản đương đại Mang Thít","4","",""
"SIX-030","3","Học thuật - văn hóa","PDF học thuật","Văn hóa Khmer Nam Bộ tại Trà Vinh","Scholar DLU","https://scholar.dlu.edu.vn/thuvienso/bitstream/DLU123456789/251727/1/CVv146S252020213.pdf","Trà Vinh","Bổ sung nền văn hóa Khmer, Rô-băm, biểu diễn và du lịch","3","",""
"SIX-031","3","Học thuật - văn hóa","Quản lý văn hóa","Quản lý lễ hội truyền thống của người Khmer tại Trà Vinh","Tạp chí Quản lý Nhà nước","https://www.quanlynhanuoc.vn/2024/10/15/tang-cuong-quan-ly-nha-nuoc-doi-voi-le-hoi-truyen-thong-cua-nguoi-kmer-tren-dia-ban-tinh-tra-vinh/","Trà Vinh","Bổ sung danh mục di sản Khmer và góc nhìn quản trị lễ hội","4","",""
"SIX-032","4","Thị trường du lịch","Doanh nghiệp lữ hành","Vietravel - Du lịch Cù lao An Bình","Vietravel","https://travel.com.vn/du-lich-cu-lao-an-binh","Vĩnh Long","Kiểm tra mức độ thị trường hóa An Bình; hiện trang có mô tả nhưng không thấy tour khả dụng","3","",""
"SIX-033","4","Thị trường du lịch","Doanh nghiệp lữ hành","Vietravel - Cồn Phụng/Bến Tre","Vietravel","https://travel.com.vn/du-lich-con-phung","Bến Tre","Kiểm tra thông điệp thị trường cho Cồn Phụng/xứ Dừa","3","",""
"SIX-034","4","Thị trường du lịch","Doanh nghiệp lữ hành","Vietravel - Mỹ Tho, Thới Sơn, Cồn Phụng, Bến Tre","Vietravel","https://travel.com.vn/chuong-trinh/sieu-sale-mien-tay-tien-giang-my-tho-cu-lao-thoi-son-ben-tre-con-phung-pid-13063","Bến Tre; Tiền Giang","Xác minh sản phẩm ngày ngắn đã bán: sông nước, sinh thái, làng nghề, ESG","3","",""
"SIX-035","4","Thị trường du lịch","Doanh nghiệp lữ hành","Saigontourist - Tour Thới Sơn, Cồn Phụng","Saigontourist Travel","https://saigontourist.net/services/tour-1-ngay-ve-mien-dat-cu-lao-kham-pha-con-thoi-son-con-phung-3132","Bến Tre; Tiền Giang","Xác minh giá/bao gồm dịch vụ/xu hướng tour bán lẻ","4","",""
"SIX-036","4","Thị trường du lịch","Doanh nghiệp lữ hành","Saigontourist - Bến Tre, Trà Vinh, Vĩnh Long, Đồng Tháp, Tiền Giang","Saigontourist Travel","https://www.saigontourist.net/tour/ben-tre-tra-vinh-vinh-long-dong-thap-tien-giang-2369","Bến Tre; Trà Vinh; Vĩnh Long","Xác minh tuyến liên vùng đã được đóng gói: dừa sáp, Ao Bà Om, Mang Thít","4","",""
"SIX-037","4","Thị trường du lịch","OTA/đánh giá","Klook - Con Phung Island","Klook","https://www.klook.com/en-US/destination/p50293803-c%E1%BB%93n-ph%E1%BB%A5ng/","Bến Tre","Kiểm tra review quốc tế, coconut candy, trải nghiệm cộng đồng","2","",""
"SIX-038","4","Thị trường du lịch","OTA/đánh giá","Klook - Mekong Delta and Coconut Village tour","Klook","https://www.klook.com/destination/p50293827-c%C3%B9-lao-th%E1%BB%9Bi-s%C6%A1n/","Bến Tre; Tiền Giang","Kiểm tra nhu cầu khách quốc tế với tour Mekong/coconut village","2","",""
"SIX-039","4","Thị trường du lịch","Cẩm nang/OTA","iVIVU - Du lịch Bến Tre từ A đến Z","iVIVU","https://www.ivivu.com/blog/2022/07/tat-tan-tat-du-lich-ben-tre-tu-a-den-z/","Bến Tre","Đọc thị trường nội địa, danh mục Cồn Phụng, Chợ Lách, xứ Dừa","2","",""
"SIX-040","4","Thị trường du lịch","Cẩm nang/OTA","Traveloka - Khu du lịch Cồn Phụng","Traveloka","https://www.traveloka.com/vi-vn/explore/destination/khu-du-lich-con-phung/182943","Bến Tre","Kiểm tra cách OTA kể trải nghiệm Cồn Phụng","2","",""
"SIX-041","4","Thị trường du lịch","Điểm bán địa phương","Du lịch Cồn Phụng","dulichconphung.com","https://dulichconphung.com/","Bến Tre","Kiểm tra gói trải nghiệm: xuồng, xe ngựa, kẹo dừa, trái cây, đờn ca tài tử","2","",""
"SIX-042","4","Thị trường du lịch","Hãng hàng không/cẩm nang","Vietnam Airlines - Biển Ba Động","Vietnam Airlines","https://www.vietnamairlines.com/us/vi/plan-book/travel/travel-guide/bien-ba-dong","Trà Vinh","Kiểm tra khả năng truyền thông thị trường với Biển Ba Động","3","",""
"SIX-043","5","Bản đồ - không gian","Geocoding","Nominatim OpenStreetMap - 18 nút điểm đến","OpenStreetMap/Nominatim","https://nominatim.openstreetmap.org/","Liên vùng","Geocode điểm đến/lõi tuyến; một số điểm hiệu chỉnh thủ công","3","",""
"SIX-044","5","Bản đồ - không gian","Routing","OSRM public route - 24 chặng đường bộ","OSRM / OpenStreetMap","https://router.project-osrm.org/","Liên vùng","Tính khoảng cách/thời gian lái xe tương đối giữa các nút","3","",""
"SIX-045","5","Bản đồ - không gian","Tệp kết quả","Ma trận tuyến không gian 6 tầng","Tự tổng hợp","C:/Code/vinhlong360/nghien_cuu_6_tang_ma_tran_tuyen_khong_gian.csv","Liên vùng","CSV chứa tọa độ và 24 chặng có khoảng cách/thời gian","3","",""
"SIX-046","6","Hình ảnh - truyền thông số","YouTube/đài địa phương","Điểm đến văn hóa: Làng nghề gạch gốm đỏ Mang Thít","THVL / YouTube","https://www.youtube.com/watch?v=5fI2E2fGOJ8","Vĩnh Long","Đánh giá chất liệu video chính thống về Mang Thít","3","",""
"SIX-047","6","Hình ảnh - truyền thông số","Video Báo Vĩnh Long","Sắc màu “vương quốc gốm đỏ” Mang Thít","Báo Vĩnh Long","https://baovinhlong.com.vn/video/202410/sac-mau-vuong-quoc-gom-do-mang-thit-cf91009/","Vĩnh Long","Đánh giá tiềm năng thị giác của gốm đỏ","4","",""
"SIX-048","6","Hình ảnh - truyền thông số","YouTube","Ao Bà Om - điểm đến du lịch nổi tiếng","YouTube","https://www.youtube.com/watch?v=sEYQeKGDqYo","Trà Vinh","Đánh giá chất liệu video Ao Bà Om","2","",""
"SIX-049","6","Hình ảnh - truyền thông số","YouTube","Cung đường biển đẹp tại miền Tây - Ba Động","YouTube","https://www.youtube.com/watch?v=U-Dsv1Mk6NI","Trà Vinh","Đánh giá chất liệu video biển Ba Động/cung đường biển","2","",""
"SIX-050","6","Hình ảnh - truyền thông số","YouTube","Thăm lại Cồn Phụng miền đất nghĩa tình","Đài PT-TH Bến Tre / YouTube","https://www.youtube.com/watch?v=j2zbPJdOLzI","Bến Tre","Đánh giá câu chuyện Cồn Phụng qua ký sự địa phương","3","",""
"SIX-051","6","Hình ảnh - truyền thông số","YouTube/kênh điểm đến","Cồn Phụng Tourist - kênh YouTube","Cồn Phụng Tourist","https://www.youtube.com/channel/UCbDuC81d12USwDpUGeskFaA","Bến Tre","Đánh giá năng lực tự truyền thông của điểm đến","2","",""
